chromahist3.normentropy.minlog,chromahist3.normentropy.minlog.corpus.pdf.rank.logit,chromahist3.normentropy.minlog.song.pdf.rank.logit,chromahist3_int.corpus.information,chromahist3_int.corpus.tau,chromahist3_int.song.information,chromahist3_int.song.tau,harmonisation.normentropy.minlog,harmonisation.normentropy.minlog.corpus.pdf.rank.logit,harmonisation.normentropy.minlog.song.pdf.rank.logit,harmonisation_int.corpus.information,harmonisation_int.corpus.tau,harmonisation_int.song.information,harmonisation_int.song.tau,loudness.mean,loudness.mean.corpus.pdf.rank.logit,loudness.mean.song.pdf.rank.logit,loudness.std,loudness.std.corpus.pdf.rank.logit,loudness.std.song.pdf.rank.logit,melody.mean,melody.mean.corpus.pdf.rank.logit,melody.mean.song.pdf.rank.logit,melody.std.log,melody.std.log.corpus.pdf.rank.logit,melody.std.log.song.pdf.rank.logit,mfcc.mean.corpus.indeppdf.rank.logit,mfcc.mean.song.indeppdf.rank.logit,mfcc.totvar.log,mfcc.totvar.log.corpus.pdf.rank.logit,mfcc.totvar.log.song.pdf.rank.logit,pitchhist3.normentropy.minlog,pitchhist3.normentropy.minlog.corpus.pdf.rank.logit,pitchhist3.normentropy.minlog.song.pdf.rank.logit,pitchhist3_int.corpus.information,pitchhist3_int.corpus.tau,pitchhist3_int.song.information,pitchhist3_int.song.tau,roughness.mean.log,roughness.mean.log.corpus.pdf.rank.logit,roughness.mean.log.song.pdf.rank.logit,segment.id,sharpness.mean,sharpness.mean.corpus.pdf.rank.logit,sharpness.mean.song.pdf.rank.logit,song.id
-4.641711871266864,-1.2655075927656836,-1.5260563034950494,4.954609652522824,0.816763553101173,4.949142113085245,0.7189206552152367,-2.152774329664241,1.6576199890201853,3.295836866004326,2.4816856092138893,0.3636363636363636,2.4710346111200088,0.6969696969696969,27.03861693925234,-4.05560373390567,-3.295836866004329,6.668148695901984,-0.7750157664069421,1.0986122886681096,70.0610096081244,0.7374158600105314,0.7472144018302207,1.1103879112010848,-0.7374158600105314,1.0986122886681096,1.142696561800129,-0.4353180712578456,4.556334090314197,-0.7436473486666598,-3.295836866004329,-1.1544718199804445,1.0769312226067855,0.7472144018302207,4.420594860867702,0.4088966588966589,4.365635970897971,0.4761072261072261,6.825895217520632,-2.7893590751744415,-0.14310084364067366,JK135667-0003-216967,31.67642289719626,0.49197765733267446,3.295836866004326,JK135667-0003
-4.090078907720692,-0.2769613027066792,-1.0986122886681096,4.932415686055837,0.6319496371834501,4.926594200191593,0.8525778314136265,-1.5163099684656294,-1.234030118373473,-2.120263536200091,2.522475029443368,0.0303030303030303,2.488004966624587,0.303030303030303,5.569791705607477,-2.893972770069759,-2.120263536200091,2.3608802708489915,-3.0094064700682215,-3.295836866004329,62.335229426996115,0.0027247973261849134,-1.5260563034950494,1.6666242957441708,-0.024524389863084473,-0.14310084364067366,-1.7091826893062911,0.7472144018302207,5.2056443588585255,0.8714189776969794,1.0986122886681096,-0.7727644172214203,-1.559588363785624,-1.5260563034950494,3.9094649067361726,0.5700817395257187,3.9340280757101764,0.5304967923310134,0.7336573211631041,-5.678806488586025,-2.120263536200091,JK135667-0003-0,21.8291238317757,-2.273704892566987,-3.295836866004329,JK135667-0003
-3.9255954824981623,0.013624188939543425,-2.120263536200091,4.937309626317079,0.6624406875054687,4.931167477988153,0.778555055278859,-1.97085974073988,1.3888508175611922,0.43531807125784533,2.4727528399751786,0.4545454545454545,2.4659805544701867,0.3636363636363636,11.871721962616823,0.6636585161392476,-0.7472144018302213,6.09974748742783,0.12824085761733672,3.295836866004326,68.6748328321562,1.8761320399936594,1.0986122886681096,0.8258054845298477,-2.4464264031624428,-0.7472144018302213,-1.3056524324157408,-1.5260563034950494,5.75958142539101,-1.8296214221198333,-1.5260563034950494,-1.016630357922455,-0.057236328834728734,3.295836866004326,4.269011549724896,0.45454545454545453,4.090009738534343,0.5955710955710956,4.311015067649087,-1.5691098670471286,-0.4353180712578456,JK135667-0003-232478,28.578587616822432,-0.39469097496608485,-0.4353180712578456,JK135667-0003
-5.294783569208604,-2.241916143954039,1.0986122886681096,4.970335007618495,0.7801561985977666,4.96115314443536,0.8331393131815311,-1.7933465416501795,0.28807944976676547,-0.14310084364067366,2.5162936521647006,0.3333333333333333,2.4901699113979214,0.5454545454545454,14.628589485981308,1.607803925142445,-1.0986122886681096,3.136623553908169,-1.6780266618706943,-1.0986122886681096,74.36356387680875,-1.7091826893062911,-3.295836866004329,1.8104364166518174,-0.8845570721712103,-0.4353180712578456,0.29921530826545406,-1.0986122886681096,5.397060061083074,-0.029974996220795025,-0.14310084364067366,-0.9059061220285172,-0.7561520102022743,0.14310084364067333,4.155236879303645,0.24145299145299146,4.148435885181215,0.3265345765345765,5.80659638012565,1.2107745457637589,3.295836866004326,JK135667-0003-135279,36.26690654205608,2.7168029922118047,-1.0986122886681096,JK135667-0003
-4.757955215489059,-1.449656114869416,0.14310084364067333,4.964488351590495,0.5649015992691263,4.955697836687138,0.7644866599714085,-2.288231218784376,-0.24370588388129744,0.7472144018302207,2.482427294214525,0.2727272727272727,2.4711658920030115,0.4242424242424242,7.490380841121496,-1.8296214221198333,-0.4353180712578456,5.638272083595437,0.9786448239951838,0.7472144018302207,60.70329579697923,-0.07360269196511315,-0.4353180712578456,1.9054525153651074,-1.4674553244313449,-1.0986122886681096,-1.0272171246094266,-0.14310084364067366,5.464852596377957,-0.36644404224533444,-0.4353180712578456,-1.1207717185386903,0.7876648102930637,1.526056303495049,4.305458137423443,0.41647241647241645,4.213574135263899,0.5252525252525252,3.6467826859986214,-2.4841689146014607,-1.0986122886681096,JK135667-0003-random,34.74057476635514,1.9870226582728128,0.43531807125784533,JK135667-0003
-5.087084503205145,-1.8880112686876411,3.295836866004326,4.954480895727813,0.751824880251112,4.9487285704519195,0.6793842185782324,-2.219163089914666,0.44593800156011576,2.1202635362000906,2.482270023465177,0.3636363636363636,2.4718400574356574,0.4545454545454545,17.681858761682243,-0.1830709011527356,0.43531807125784533,5.125917636958399,4.0556037339056665,-0.14310084364067366,69.03508328459776,1.4945317754256748,1.526056303495049,1.0062740993775172,-1.4408297252759223,0.14310084364067333,0.9244111490781497,0.43531807125784533,5.039709616241303,2.7893590751744415,3.295836866004326,-1.3326345738429661,1.4764296691806513,-1.0986122886681096,4.525816060549712,0.4825174825174825,4.413072095354207,0.5703185703185703,5.779552848588963,1.3974008400887843,1.526056303495049,JK135667-0003-min,34.822710280373826,2.108114563689668,0.14310084364067333,JK135667-0003
-4.905839364275869,-1.637492557634524,0.7472144018302207,4.954899633522693,0.5579046728111645,4.948027000035388,0.8003773107841938,-1.7097009163111025,-0.10090296280280553,-0.7472144018302213,2.4717684049358914,0.1818181818181818,2.463345323553911,0.4545454545454545,20.085879322429907,-1.1954320367562594,2.1202635362000906,7.693911783819784,-1.9999344048483436,-1.5260563034950494,68.2859144769837,2.4651474998075376,0.14310084364067333,0.5045294785938821,-3.7121773663387585,-3.295836866004329,0.8583512889213699,1.526056303495049,5.257141636578689,0.5502611827682025,0.7472144018302207,-0.9548630777480538,-0.4287947579409094,1.0986122886681096,4.387217250735574,0.37684537684537683,4.085798991006563,0.6243201243201243,5.746504993521552,1.7091826893062905,1.0986122886681096,JK135667-0003-48158,31.162921728971966,0.36644404224533444,1.526056303495049,JK135667-0003
-4.090128410153655,-0.2825182079482621,-0.7472144018302213,4.931965607209241,0.6355410028288873,4.926724654090552,0.8557722154355027,-1.5787148216183855,-0.8453523344817124,-1.0986122886681096,2.5205078687940707,0.0606060606060606,2.486617432817491,0.3333333333333333,5.764708761682244,-2.840449265642393,-1.5260563034950494,2.3801045247123938,-2.950190253107075,-2.120263536200091,61.473316144790275,-0.3495657133682326,-0.7472144018302213,1.5602512928698116,0.9649633112354088,0.43531807125784533,-1.741026780309077,0.14310084364067333,5.161300003174149,1.142696561800129,2.1202635362000906,-0.7975358628241028,-1.363460388081382,-0.7472144018302213,3.936965702201162,0.5857966558826984,3.9728670815620726,0.5337648171865306,0.6613222022645359,-7.2909747781429814,-3.295836866004329,JK135667-0003-232,22.011029205607475,-2.241916143954039,-2.120263536200091,JK135667-0003
-5.772785298219428,-3.324471606966355,-3.295836866004329,4.969840310010255,0.5886893603707615,4.9590711455918335,0.884304247168744,-2.4167170080907048,-1.0132271171710228,-0.4353180712578456,2.5034669079651986,0.303030303030303,2.482415368915473,0.4545454545454545,22.029873831775703,-2.3398659413295007,1.0986122886681096,3.9550233275500104,-0.5561384539513375,-0.4353180712578456,68.55625603810175,2.0129743796358595,0.43531807125784533,1.3473671648708188,1.338446375911253,1.526056303495049,0.7940118281262663,-2.120263536200091,4.798726418389915,0.6274338012492497,-0.7472144018302213,-1.222900429019967,2.1658318649283563,-0.14310084364067366,4.474472453418897,0.3108003108003108,4.484294137384325,0.3644133644133644,6.4496452143637715,-1.0554789178505342,0.43531807125784533,JK135667-0003-162075,31.49217172897196,0.44021654007914873,2.1202635362000906,JK135667-0003
-4.106638564424084,-0.3215431046679865,-0.4353180712578456,4.940565062850849,0.6039192517360084,4.933749925691821,0.8077715345912044,-2.0619294353590205,3.2090026840182624,1.526056303495049,2.464126704973298,0.303030303030303,2.4590426041537476,0.3333333333333333,8.431224299065422,-1.388850817561192,0.14310084364067333,3.598118808169617,-1.0202106216396885,-0.7472144018302213,59.39635466528064,-0.5151876808461564,-2.120263536200091,0.5492257799912359,-3.5007269770091884,-1.5260563034950494,-2.67087651416743,-3.295836866004329,5.678963518517619,-1.3974008400887843,-1.0986122886681096,-1.2762595435568236,3.3244716069663536,-0.4353180712578456,4.605351747979231,0.39366561469997097,4.419863862237657,0.5289031605199017,2.6432785496740565,-3.6552108669122267,-1.5260563034950494,JK135667-0003-11935,27.64380490654206,-0.7003083364827734,-1.5260563034950494,JK135667-0003
